ID	Valid	SU	Fn	NFn	Ctx	Form	Root
tegang	1	panteng	v		-	-	panteng
tegang	1	rangkeng	a		-	-	rangkeng
tegap	1	tegep	a		-	-	tegep
tegar	1	teger	a		-	-	teger
tegas	1	teges	a		-	-	teges
tegaskan	1	tegeskeun	vi		-	-	teges
tegasnya	1	tegesna	v		-	-	teges
teguh	1		a		-	-	teguh
teh	1	téh	n		tutuwuhan	-	téh
tekebur	0	takabur					takabur
teknik	1	téknik	n		-	-	teknik
teknis	1	téknis	a		-	-	téknis
teknologi	1	téknologi	n		-	-	téknologi
tekun	1	leukeun	-		-	-	leukeun
telak	1	nenggel	a		-	-	tenggel
telan	1	legleg	v		-	-	legleg
telanjang	1	buligir	a		-	-	buligir
telanjang	0	taranjang	a		-	-	taranjang
telanjur	1	kagok	a		-	-	kagok
telat	1		a		-	-	telat
telaten	1	tulatén	a		-	-	tulatén
telekomunikasi	1	télékomunikasi	n				
telepon	1		n		-	-	telepon
televisi	1	télévisi	n		-	-	télévisi
telinga	1	ceuli	n		awak	-	ceuli
telinganya	1	ceulina	n		-	-	ceulina
teliti	1	taliti	a		-	-	taliti
teliti	1	tarapti	a		-	-	tarapti
telpon	1	telepon	n		-	-	telepon
telungkup	1	ngadapang	v		-	-	dapang
telunjuk	1	curuk	n		awak	-	curuk
telur	1	endog	n		kadaharan	-	endog
tema	1	téma	n		-	-	téma
teman	1	réncang	n		-	-	réncang
temannya	1	baturna	n		-	-	batur
teman-temannya	1	babaturanana	n		-	-	batur
tembaga	1	tambaga	n		logam	-	tambaga
tembakan	1	témbakan	n		-	-	témbak
tembakau	1	bako	n		-	-	bako
tembem	1	cambepem	a		-	-	cambepem
tembem	1	kebi	a		-	-	kebi
tembus	1	parat	v		-	-	parat
tempat	1		n		-	-	tempat
tempatnya	1	tempatna	n		-	-	tempat
tempo	1	témpo	n		waktu	-	témpo
tempurung	1	batok	n		-	-	batok
temuan	1	timuan	n		-	-	timu
temukan	1	manggihan	vi		-	-	panggih
tenaga	1	tanaga	n		-	-	tanaga
tenang	1		-		-	-	tenang
tendangan	1	tajongan	n		-	-	tajong
tender	1	ténder	n		-	-	ténder
tengadah	1	dangah	v		-	-	dangah
tenggak	1	regot	vi		-	-	regot
tenggelam	1	tikerelep	a		-	-	kerelep
tenggorokan	1	tikoro	n		awak	-	tikoro
tenggorokan	1	genggerong	n		awak	-	genggerong
tengkurap	1	ngadakom	v		-	-	dakom
tenis	1	tenis	n				
tentara	1	soldadu	n		-	-	soldadu
tenun	1	tinun	v		-	-	tinun
teorinya	1	téorina	n		-	-	téori
tepat	1	pas	a		-	-	pas
tepatnya	1	benerna	a		-	-	bener
tepung	1	tipung	n		kadaharan	-	tipung
terakhir	1	pamungkas	a		-	-	pungkas
teralami	1	kasorang	v		-	-	sorang
teramati	1	katiténan	v		-	-	titén
terampil	0	tabah					tabah
terancam	1	kaancam	-		-	-	ancam
terang	1	caang	a		-	-	caang
terang	0	padang					padang
terangkut	1	kakunjal	a		-	-	kunjal
terangnya	1	cenah	-		-	-	cenah
terang-terangan	1	jelas	a		-	-	jelas
teraniaya	1	katandasa	v		-	-	tandasa
terapi	1	tatamba	v		-	-	tatamba
teras	1	tepas	n		imah	-	tepas
terasa	1	karasaeun	v		-	-	rasa
terasi	1	tarasi	n		kadaharan	-	tarasi
teratasi	1	katungkulan	vp		-	-	tungkul
terbagi	1	kabagi	v		-	-	bagi
terbahak-bahak	1	ceuceuleukeuteukan	v		-	-	ceuleukeuteuk
terbakar	1	kabeuleum	v		-	-	beuleum
terbang	1	ngapung	v		-	-	apung
terbang	1	hiber	v		-	-	hiber
terbaru	1	panganyarna	-		-	-	anyar
terbatas	1	kawates	-		-	-	wates
terbawa	1	kabawa	vp		-	-	bawa
terbayang	1	kabayang	v		-	-	bayang
terbenam	1	surup	v		-	-	surup
terbentuk	1	kabentuk	v		-	-	bentuk
terbentur	1	ngageduk	v		-	-	geduk
terbesar	0	panggedéna	a		-	-	gedé
terbesar	1	pangbadagna	a		-	-	gedé
terbiasa	1	biasa	a		-	-	biasa
terbilang	1	kaitung	v		-	-	itung
terbilang	1	kawilang	v		-	-	wilang
terbit	1	medal	v		-	-	medal
terbongkar	1	kabongkar	-		-	-	bongkar
terbuat	1	dijieun	vp		-	-	jieun
terbuka	1	kabuka	a		-	-	buka
terbukti	1	kabuktian	vp		-	-	bukti
terburuk	1	panggoréngna	-		-	-	goréng
tercapai	1	kahontal	a		-	-	hontal
tercatat	1	kacatet	v		-	-	catet
terdaftar	1	kadaptar	-		-	-	daptar
terdapat	1	aya	-		-	-	aya
terdekat	1	pangdeukeutna	a		-	-	deukeut
terdengar	1	kadéngé	v		-	-	kadenge
terdengarnya	0	kedengena					déngé
terdiri	1	diwangun	vp		-	-	wangun
terendam	1	kakeueum	a		-	-	keueum
tergabung	1	kagabung	-		-	-	gabung
tergambarkan	1	kagambarkeun	a		-	-	gambar
terganggu	1	kagamah	v		-	-	gamah
terganggu	1	kaganggu	-		-	-	ganggu
tergantung	1	gumantung	v		-	-	gantung
tergenang	1	kakeueum	vp		-	-	keueum
tergenggam	1	kakeupeul	a		-	-	keupeul
tergerak	1	kausikkeun	vp		-	-	usik
tergesa-gesa	1	dagdégdog	ad		-	-	dagdégdog
tergila-gila	1	kapéngpéongan	vp		-	-	péngpéong
terguling	1	tiguling	a		-	-	guling
terguling-guling	1	gogoléncéngan	ad		-	-	goléncéng
terhambat	1	kahalangan	vp				halang
terhenti	1	kaeureunkeun	v		-	-	eureun
terhormat	1	dipihormat	a		-	-	hormat
terhubung	1	nyambung	v		-	-	sambung
terhuyung-huyung	1	rarampéolan	ad		-	-	rampéol
teriak	1	gorowok	v		-	-	gorowok
teriak	0	corowok	v		-	-	corowok
teriakin	1	jorowokan	v		-	-	jorowok
terigu	1	tarigu	n		kadaharan	-	tarigu
terima	1	tarima	v		-	-	tarima
terimalah	1	pék tarima	v		-	-	tarima
teringat	1	kainget	a		-	-	kainget
terisi	1	kaeusi	a		-	-	kaeusi
terjadi	1	lumangsung	a		-	-	langsung
terjaga	1	kajaga	a		-	-	jaga
terjal	1	gurawés	a		topograpi	-	gurawés
terjang	1	tarajang	vi		-	-	tarajang
terjangkau	1	kahontal	a		-	-	hontal
terjemah	1	tarjamah	v		-	-	tarjamah
terjemahan	1	tarjamahan	n		-	-	tarjamah
terjengkang	1	tijengkang	vp				jengkang
terjerumus 	1	tikusruk	vp		-	-	kusruk
terjun	1		v		-	-	terjun
terkait	1	patali	-		-	-	tali
terkandung	1	kaeusi	a		-	-	eusi
terkejut	0	kagét					kagét
terkena	1	kakeunaan	-		-	-	keuna
terkenal	1	kakoncara	a		-	-	koncara
terkenal	0	kasohor	a		-	-	sohor
terkenal	1	kawéntar	a		-	-	kawéntar
terkenal	1	kaceluk	a		-	-	celuk
terkenal	0	kahot	a		-	-	kahot
terkepung	1	katingker	vp		-	-	tingker
terkulai	1	ngeplek	a		awak	-	keplek
terlaksana	0	kabiruyungan					biruyung
terlambat	1	telat	ad		-	-	telat
terlanjur	1	kagok	a		-	-	kagok
terlantar	1	katalayah	v		-	-	talayah
terlatih	1	kalatih	a		-	-	latih
terlayani	1	kalayanan	a		-	-	layan
terlentang	1	nangkarak	v		-	-	tangkarak
terlepas	1	leupas	v		-	-	leupas
terletak	1	perenahna	-		-	-	perenah
terlibat	1	kalibet	v		-	-	kalibet
terlihat	1	katémbong	v		-	-	témbong
terlihat	0	katempo	v		-	-	tempo
terlihat	1	kasampak	v		-	-	sampak
terlihat	0	katénjo	v		-	-	ténjo
terluka	1	tatu	a		-	-	tatu
terlunta-lunta	1	kadungsang-dungsang	ad		-	-	dungsang
terlupakan	1	kapopohokeun	vp				poho
termahal	1	pangmahalna	-		-	-	mahal
termasuk	1	kaasup	vp		-	-	asup
termenung	1	ngahuleng	v		-	-	huleng
ternak	1	ingon-ingon	n		-	-	ingon
ternama	1	kahot	-		-	-	kahot
ternyata	1	tétéla	-		-	-	tétéla
terobos	1	torobos	v		-	-	torobos
teropong	1	toropong	n		-	-	toropong
teroris	1	téroris	n		-	-	téroris
terowongan	1	torowongan	n		-	-	torowongan
terpaksa	1	kapaksa	-		-	-	paksa
terpanggang	1	kabeuleum	vp		-	-	beuleum
terpeleset	1	tikoséwad	v		-	-	koséwad
terpenting	1	pangpentingna	-		-	-	penting
terpenuhi	1	kapinuhan	-		-	-	pinuh
terperangah	1	ngajenghok	a		-	-	jenghok
terperosok	1	ngagebros	v		-	-	gebros
terpikir	1	kapikir	-		-	-	pikir
terpikirkan	1	kapikirkeun	vp		-	-	pikir
terputus	1	kapegatkeun	a		-	-	pegat
tersangka	1	kasangka	-		-	-	sangka
tersebar	1	sumebar	-		-	-	sebar
tersebarnya	1	sumebarna	n		-	-	sebar
tersebut	1	kasebut	-		-	-	sebut
tersedia	1	sadia	-		-	-	sadia
tersembunyi	1	demit	v		-	-	demit
tersenggol	1	kadupak	v		-	-	dupak
tersentak	1	ngajenghok	a		-	-	jenghok
tersenyum	1	imut	v		-	-	imut
tersenyum	1	mésem	v		-	-	mésem
tersenyum	1	kéom	v		-	-	kéom
tersesat	1	kasasar	a		-	-	sasar
tersipu-sipu	1	ngeleketek	v		-	-	eleketek
tersisa	1	cangkaruk	a		-	-	cangkaruk
tertahan	1	kaampeuh	a		-	-	ampeuh
tertahan	0	kakandeg					kandeg
tertarik	0	kabita					bita
tertarik	1	kabetot	v		-	-	betot
tertawa	1	seuri	v		-	-	seuri
tertawaan	1	piseurieun	-		-	-	seuri
tertawa-tawa	1	saleuseurian	v		-	-	seuri
tertembak	1	katémbak	-		-	-	témbak
tertentu	1	nu tangtu	-		-	-	tangtu
tertib	1	lantip	a		-	-	lantip
tertimbun	1	katuruban	v		-	-	turub
tertinggal	1	tinggaleun	a		-	-	tinggal
tertinggi	1	pangluhurna	-		-	-	luhur
tertitipi	0	katitipan					katitipan
tertolong	1	katulung	-		-	-	tulung
tertuang	1	kacicikeun	-		-	-	cici
tertulis	1	ditulis	vp		-	-	tulis
tertunduk	1	tungkul	-		-	-	tungkul
tertutup	1	katutup	a		-	-	tutup
tertutup(pintu)	0	peundeut					peundeut
tertutupi	1	katutupan	vp		-	-	tutup
terukur	1	kaukur	a		-	-	ukur
terungkap	1	kaungkab	a		-	-	ungkab
terus-menerus	1	mayeng	a		-	-	mayeng
terutama	1	utamana	-		-	-	utama
terwujud	1	kabiruyungan	ad		-	-	biruyung
terwujudnya	0	ngawujudna					wujud
tetangga	1	tatangga	n		-	-	tatangga
tetaplah	1	angger	a		-	-	angger
tewas	1	tiwas	v		-	-	tiwas
tewaskan	1	tiwaskeun	vi		-	-	tiwas
tiada	1	euweuh	-		-	-	euweuh
tiang	1	tihang	n		imah	-	tihang
tiba	1	anjog	v		-	-	anjog
tiba-tiba	1	dumadakan	-		-	-	dadak
tiba-tiba	1	ujug-ujug	ad		-	-	ujug
tidak....saja	0	weléh					weléh
tidaklah	1	teu pisan-pisan	-		-	-	pisan
tidur	1	saré	v		-	-	saré
tidur-tiduran	1	gégéléhéan	v		-	-	géléhé
tiga	1	tilu	b		-	-	tilu
tikar	1	samak	n		-	-	samak
tikus	1	beurit	n		-	-	beurit
timbangan	1		n		-	-	timbang
timbulnya	1	timbulna	v		-	-	timbulna
timbunan	1	bulenan	n		-	-	bulen
timur	1	wétan	n		arah	-	wétan
tindak	1	lampah	-		-	-	lampah
tinggal	1		vi		-	-	tinggal
tinggal	1	ancik	v		-	-	ancik
tinggalkan	1	tinggalkeun	vi		-	-	tinggal
tinggi	1	luhur	a		-	-	luhur
tingginya	1	jangkungna	n		-	-	jangkung
tingkah	1		n		-	-	tingkah
tingkat	1		n		-	-	tingkat
tingkatkan	1	ronjatkeun	v		-	-	ronjatk
tinjau	1	langlang	vi		-	-	langlang
tinjauan	1	langlangan	n		-	-	langlang
tinju	1		n				
tipe	1		n		-	-	tipe
tipis	1	ipis	a		-	-	ipis
tipisnya	1	ipisna	a		-	-	ipis
tips	1		n				
tipu	1		v		-	-	tipu
tirai	1	lalangsé	n		-	-	lalangsé
tirainya	1	lalangséna	n		-	-	lalangsé
tiri	1	téré	a		pancakaki	-	téré
tiris	1	tuus	a		-	-	tuus
titik	1		n		-	-	titik
titip	1	pihapé	v		-	-	pihapé
tiupan	1		n		-	-	tiup
toko	1		n		-	-	toko
tokoh	1	inohong	n		-	-	inohong
tolak	1	tampik	-		-	-	tampik
toleransi	1	toléransi	n		-	-	toléransi
tolong	1	tulung	v		-	-	tulung
tombak	1	tumbak	n		pakarang	-	tumbak
tomboy	1	jalingkak	a		-	-	jalingkak
tongkat	1	iteuk	n		-	-	iteuk
tonjok	1		v		-	-	tonjok
tonjol	1		n		-	-	tonjol
topik	1		n				
total	1		-		-	-	total
totol	1	tutul	n		-	-	tutul
tradisi	1	talari	n		-	-	talari
triliun	1		b				
trinitas	1		n		agama	-	trinitas
truk	1	treuk	n		-	-	treuk
tsb	1	kasebut	-		-	singgetan	sebut
tua	1	kolot	a		-	-	kolot
tubuh	1	awak	n		awak	-	awak
tubuhnya	1	awakna	n		awak	-	awak
tugas	1	pancén	n		-	-	pancén
tugu	1		n		-	-	tugu
tuhan	1	pangéran	n		-	-	pangéran
tujuan	1		n		-	-	tuju
tujuan	0	paran					paran
tujuannya	1	tujuanana	n		-	-	tujuanana
tujuh	1		b		-	-	tujuh
tukar	1	tukeur	vi		-	-	tukeur
tuker	1	tukeur	vi		-	-	tukeur
tulang	1		n		-	-	tulang
tuli	1	torék	a		awak	-	torék
tulis	1		vi		-	-	tulis
tulisan	1		n		-	-	tulis
tuliskan	1	tuliskeun	vi		-	-	tulis
tumbang	1	runtuh	a		-	-	runtuh
tumbén	1	sinarieun	a		-	-	sinarieun
tumbuh	1	tumuwuh	v		-	-	tuwuh
tumbuhnya	1	tumuwuhna	v		-	-	tumuwuhna
tumbuh-tumbuhan	1	tutuwuhan	n		-	-	tuwuh
tumit	1	keuneung	n		awak	-	keuneung
tumpah	1	bahé	a		-	-	bahe
tumpang	1		v		-	-	tumpang
tumpas	1	tumpes	v		-	-	tumpes
tumpul	0	mentud					mentud
tumpul	1	mintul	a		-	-	mintul
tunas	1	sirung	n		tutuwuhan	-	sirung
tunggal	1		b		-	-	tunggal
tunggu	1		vi		-	-	tunggu
tunjang	1		vi		-	-	tunjang
tunjuk	1		vi		-	-	tunjuk
tunjukkan	1	tunjukkeun	vi		-	-	tunjuk
tuntut	1	tungtut	vi		-	-	tungtut
tuntutan	1	tungtutan	n		-	-	tungtut
turun	1		a		-	-	turun
turunan	1		n		-	-	turunan
turut	1		vi		-	-	turut
tutup	1		-		-	-	tutup
tutur	1	ceuk	-		-	-	ceuk
tutur	0	unggel	v		-	-	unggel
tuyul	0	kecit					kecit
uang	1	duit	n		-	-	duit
uang	0	artos					artos
uap	1	saab	n		-	-	saab
ubah	0	obah					obah
uban	0	huis					huis
ubun-ubun	1	embun-embunan	n		awak	-	embun
ucap	1	kedal	v		-	-	kedal
ucapan	1	omongan	n		-	-	omong
ucapan	1	kedalan	n		-	-	kedal
udang	1	hurang	n		sato	-	hurang
udang	0	ogan					ogan
udara	1	hawa	n		-	-	hawa
udel	1	bujal	n		awak	-	bujal
ujar	1	ceuk	-		-	-	ceuk
ujarnya	1	cenahna	-		-	-	cenah
ujub	1		a		-	-	ujub
ujung	1	tungtung	n		-	-	tungtung
ujungnya	1	tungtungna	n		-	-	tungtungna
ukuran	1		n		-	-	ukur
ulah	1	kalakuan	-		-	-	laku
ulama	1	ajengan	n		agama	-	ajeng
ulat	1	hileud	n		sato	-	hileud
umat	1		n		agama	-	umat
umbi	1	beuti	n		-	-	beuti
umpan	1	eupan	n		-	-	eupan
umrah	1	umroh	n		-	-	umroh
umum	0	parok					parok
umum	1		a		-	-	umum
umumnya	1	umumna	a		-	-	umum
umur	1		n		-	-	umur
undangan	1	ondangan	n		-	-	ondangan
undangannya	1	ondanganna	n		-	-	ondang
unggul	1	punjul	a		-	-	punjul
ungkap	1	ungkab	vi		-	-	ungkab
ungkapan	1	babasan	n		-	-	babasan
ungkapnya	1	kedalna	v		-	-	kedal
ungu	1	bungur	a		warna	-	bungur
ungu	1	wungu	a		warna	-	wungu
unit	1		n		-	-	unit
universitas	1		n		-	-	universitas
unsur	1		n		-	-	unsur
untuk	0	ajang					ajang
untuk	0	jeungeun					jeungeun
untung	1		n		-	-	untung
untungnya	1	untungna	n		-	-	untung
upacara	1		n		-	-	upacara
upaya	1	usaha	v		-	-	usaha
uraian	0	babaran					babar
urusan	1		n		-	-	urus
usaha	1		v		-	-	usaha
usai	1	réngsé	a		waktu	-	réngsé
usia	1	umur	n		-	-	umur
usil	0	haru					haru
usul	1		n		-	-	usul
usulan	1	bongbolongan	n		-	-	bolong
usus	1	peujit	n		awak	-	peujit
utama	1		a		-	-	utama
utamanya	1	utamana	a		-	-	utama
utang	1	sambetan	n		-	-	sambetan
utara	1	kalér	n		arah	-	kalér
utuh	1	beleger	a		-	-	beleger
utuh	1	gembleng	a		-	-	gembleng
utusan	1		n		-	-	utus
utusannya	1	utusanna	n		-	-	utusan
valas	1		n				
verifikasi	1		n				
versi	1	vérsi	n		-	-	vérsi
video	1	vidéo	n		-	-	vidéo
wafatnya	1	maotna	n		-	-	maot
wajah	1	beungeut	n		awak	-	beungeut
wajahnya	1	beungeutna	n		-	-	beungeut
wajar	1		a		-	-	wajar
wajib	1		-		-	-	wajib
wakil	0		n		-	-	wakil
wakil	1	wawakil	n		-	-	wakil
wakil-wakilnya	1	wakil-wakilna	n		-	-	wakil
waktu	1		n		waktu	-	waktu
waktu	0	wanci	n		-	-	wanci
waktu	1	wayah	n		waktu	-	wayah
waktunya	1	waktuna	n		-	-	waktu
wangi	1	seungit	a		-	-	seungit
wanita	0	awéwé	n		-	-	awéwé
wanita	1	wanoja	n		-	-	wanoja
wanita/istri	0	istri	n				istri
waras	1		a		awak	-	waras
warga	1		n		-	-	warga
warganegara	1	warganagara	n		-	-	nagara
warna	1	kelir	n		-	-	kelir
warnanya	1	warnana	n		-	-	warnana
wartawan	1		n		-	-	warta
warung	1		n		-	-	warung
watak	1	watek	n		-	-	watek
wawancara	1		n		-	-	wawancara
wc	0	pacilingan	n				pacilingan
web	1	ramat	n		-	-	ramat
wewangian	1	seuseungitan	n		-	-	seungit
wibawa	1	komara	n		-	-	komara
wibawanya	1	komarana	n		-	-	komara
wilayah	1	wewengkon	n		-	-	wewengkon
wisata	1		n				wisata
wudu	0	wulu	vi				wulu
wujudnya	1	wujudna	n		-	-	wujud
ya	1	enya	-		-	-	enya
yahudi	1		n		agama	-	yahudi
yakin	1		-		-	-	yakin
yatim 	1	yatim	a		-	-	yatim
yayasan	1		n		-	-	yayasan
zabur	1		n		agama	-	zabur
zakat	1		n		agama	-	zakat
zaman	1	jaman	n		waktu	-	jaman
